gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time
5,147456,1,0.00400737,0.00396465,0.588725,0.00471171,6.3112e-05,0.00656655,0.00653822
5,147456,1,0.0051194,0.00406674,0.604149,0.00473848,3.4838e-05,0.0069801,0.00694826
5,147456,1,0.00618407,0.00521926,0.607916,0.00598958,5.9482e-05,0.00908621,0.00905629
5,180224,1,0.00512881,0.00431909,0.702225,0.00460016,6.7948e-05,0.00645429,0.00642591
5,180224,1,0.00528624,0.00411349,0.70973,0.00654411,8.3577e-05,0.00891925,0.00888569
5,180224,1,0.0097128,0.00392935,0.702341,0.00477496,3.3335e-05,0.00667175,0.00663985
5,212992,1,0.00704281,0.00389364,0.835158,0.00477936,5.8139e-05,0.00664434,0.00661257
5,212992,1,0.00721905,0.00457922,0.829572,0.00648306,8.7217e-05,0.00881166,0.00877938
5,212992,1,0.00910134,0.00416549,0.820961,0.00475916,3.4554e-05,0.00659929,0.00656937
6,16384,1,0.0011139,0.00249022,0.0377166,0.00465136,2.5756e-05,0.00640822,0.0063787
6,16384,1,0.00147069,0.00269941,0.0390423,0.00587146,4.6031e-05,0.00768564,0.00765312
6,16384,1,0.00203343,0.0035446,0.0398263,0.00659101,2.4424e-05,0.00891093,0.00888018
6,49152,1,0.00200412,0.00283092,0.104678,0.00552405,2.6341e-05,0.00737326,0.00734065
6,49152,1,0.00204431,0.0043873,0.105341,0.00649746,2.4939e-05,0.00985894,0.00983009
6,49152,1,0.00225288,0.00385272,0.106025,0.00659753,6.8789e-05,0.00898665,0.00895197
6,81920,1,0.00301977,0.00347603,0.194645,0.00568638,4.7557e-05,0.0079747,0.00794236
6,81920,1,0.00349204,0.002994,0.195348,0.00476321,2.5752e-05,0.00658679,0.00655391
6,81920,1,0.00395419,0.00503271,0.19156,0.00469414,2.7839e-05,0.00813657,0.00810771
6,114688,1,0.00542317,0.00381693,0.271269,0.00542322,4.8849e-05,0.00731106,0.00727977
6,114688,1,0.00581961,0.00327613,0.273829,0.00473785,2.5657e-05,0.00660759,0.00657985
6,114688,1,0.00628711,0.00330671,0.271973,0.00480138,2.5711e-05,0.0067281,0.00668965
6,147456,1,0.00571103,0.00348768,0.344741,0.00467399,2.8345e-05,0.00653388,0.00650006
6,147456,1,0.00665773,0.00431468,0.346537,0.0065337,4.1271e-05,0.0088699,0.00883923
6,147456,1,0.00730216,0.00325067,0.3383,0.00467158,2.579e-05,0.00649453,0.00646929
6,180224,1,0.00527893,0.00336358,0.716975,0.00471074,2.5365e-05,0.00657451,0.00654843
6,180224,1,0.0067731,0.00472852,0.711507,0.0049105,2.6127e-05,0.00793385,0.00790299
6,180224,1,0.00725954,0.00368725,0.710686,0.00615965,2.7506e-05,0.00801661,0.00798882
6,212992,1,0.00793827,0.00424387,0.821621,0.00476879,3.7135e-05,0.00664706,0.00661656
6,212992,1,0.00851623,0.00379688,0.797322,0.00518467,2.4851e-05,0.00712476,0.0070943
6,212992,1,0.00948983,0.00461312,0.829534,0.00858935,5.3034e-05,0.0109436,0.0109091
6,245760,1,0.0103913,0.0047115,0.891133,0.00469062,3.8553e-05,0.00657659,0.00654422
6,245760,1,0.0114407,0.00635352,0.935987,0.00627226,7.21e-05,0.00980185,0.0097661
6,245760,1,0.012183,0.00362423,0.91011,0.00476593,2.5518e-05,0.00662909,0.00659388
6,278528,1,0.00807155,0.00402368,1.01434,0.00476804,3.5199e-05,0.00661416,0.00658831
6,278528,1,0.0103733,0.00477455,1.02071,0.00478882,3.5736e-05,0.00665821,0.00662605
6,278528,1,0.0113894,0.00412829,0.991753,0.00488026,2.5964e-05,0.00676863,0.0067328
6,311296,1,0.00983114,0.00542279,1.13274,0.00586141,3.517e-05,0.00799954,0.0079675
6,311296,1,0.0126509,0.00833673,1.14053,0.00761735,7.1817e-05,0.0111739,0.0111403
6,311296,1,0.0142849,0.00513451,1.13225,0.00518508,3.6294e-05,0.00711154,0.00707414
6,344064,1,0.00903346,0.00515843,1.73085,0.00638125,8.8366e-05,0.00835267,0.0083194
6,344064,1,0.0116706,0.00419379,1.71805,0.00492101,2.6781e-05,0.00675343,0.00672486
6,344064,1,0.0119706,0.00451945,1.72316,0.0055727,2.7498e-05,0.00744812,0.0074136
6,376832,1,0.010195,0.00597136,1.88263,0.00667847,7.5468e-05,0.00945405,0.00942128
6,376832,1,0.0175467,0.00630465,1.87993,0.00794891,3.6862e-05,0.010283,0.0102465
6,376832,1,0.0197541,0.00514504,1.86853,0.00657046,2.8357e-05,0.00894858,0.0089198
6,409600,1,0.0162554,0.00478451,2.04745,0.00539824,2.6841e-05,0.00727555,0.0072456
6,409600,1,0.0169284,0.00585171,2.03667,0.00488595,3.6842e-05,0.00676105,0.00672845
6,409600,1,0.018923,0.006073,2.02109,0.00713899,3.0327e-05,0.0100143,0.00997686
6,442368,1,0.0132691,0.00465419,2.19323,0.00479463,4.1606e-05,0.00661534,0.00658374
6,442368,1,0.0165509,0.00497473,2.20757,0.00485417,2.6261e-05,0.00670895,0.00667844
6,442368,1,0.0172449,0.00687058,2.21033,0.00566988,3.4076e-05,0.00839334,0.00836412
6,475136,1,0.014342,0.0057252,2.37884,0.00662847,2.5806e-05,0.0086558,0.00862158
6,475136,1,0.0169579,0.00657883,2.36866,0.00497296,3.9321e-05,0.00683203,0.00679891
6,475136,1,0.0174366,0.00904703,2.3638,0.00695765,5.6384e-05,0.00922357,0.00919363
6,507904,1,0.016236,0.00671531,3.24361,0.0059956,3.5584e-05,0.00799045,0.00795441
6,507904,1,0.0169225,0.00493454,3.21489,0.00485451,3.1649e-05,0.00669376,0.00666236
6,507904,1,0.0176406,0.00997343,3.23069,0.00487568,7.5009e-05,0.00712786,0.00708626
7,16384,1,0.00159487,0.00265527,0.0380578,0.0049164,2.8955e-05,0.00672523,0.0066872
7,16384,1,0.00168514,0.00264397,0.0386121,0.00543444,2.9468e-05,0.00722987,0.0071997
7,16384,1,0.00335904,0.00576075,0.0387854,0.00546957,3.463e-05,0.0101013,0.0100628
7,49152,1,0.0023024,0.00298326,0.103823,0.00482821,2.9496e-05,0.00673404,0.00670332
7,49152,1,0.00256464,0.00328772,0.105501,0.00641991,5.4746e-05,0.0083979,0.00836402
7,49152,1,0.00273797,0.00290325,0.107924,0.00875979,3.0867e-05,0.010598,0.0105677
7,81920,1,0.00362399,0.00486155,0.172741,0.00732231,7.8899e-05,0.0103723,0.0103354
7,81920,1,0.00381909,0.00325058,0.171329,0.00629561,2.983e-05,0.00820809,0.00817489
7,81920,1,0.00445805,0.00363068,0.171698,0.00664752,2.9534e-05,0.00900757,0.00897226
7,114688,1,0.00428373,0.00351187,0.276011,0.00676176,3.6477e-05,0.00873436,0.00870029
7,114688,1,0.00504628,0.00502766,0.259556,0.00477404,3.1604e-05,0.00772406,0.00768689
7,114688,1,0.00613912,0.00338379,0.270815,0.0048534,2.9908e-05,0.0067622,0.00673242
7,147456,1,0.0063756,0.00494992,0.341537,0.0074848,3.5881e-05,0.010749,0.0107181
7,147456,1,0.00715094,0.00349158,0.336791,0.0047715,2.9343e-05,0.00659207,0.00656316
7,147456,1,0.00764026,0.0035826,0.338102,0.00499663,2.9203e-05,0.00691057,0.00687644
7,180224,1,0.00797752,0.00377114,0.402035,0.00497495,3.2047e-05,0.00688461,0.00685425
7,180224,1,0.00906911,0.00385676,0.409897,0.00547783,2.9742e-05,0.0073983,0.00736992
7,180224,1,0.00966379,0.00481939,0.39965,0.00650599,3.0763e-05,0.00950962,0.00947751
7,212992,1,0.00844904,0.00394373,0.789539,0.00481768,4.6545e-05,0.00671973,0.00669079
7,212992,1,0.00856593,0.00473715,0.825071,0.00616867,5.7759e-05,0.0089597,0.00892725
7,212992,1,0.00959404,0.0039087,0.823847,0.00480647,2.9516e-05,0.00674707,0.00671744
8,16384,1,0.00121051,0.00402254,0.0416686,0.00854698,3.8829e-05,0.0114594,0.0114122
8,16384,1,0.00124934,0.00287922,0.0395313,0.00635441,6.637e-05,0.00828957,0.00825494
8,16384,1,0.00127011,0.0028295,0.0380742,0.00486003,3.4202e-05,0.00675448,0.00672168
8,49152,1,0.00244969,0.00310024,0.103982,0.00501981,3.451e-05,0.00696786,0.00693245
8,49152,1,0.00254954,0.00311647,0.104114,0.00500682,3.3483e-05,0.00691524,0.00688511
8,49152,1,0.00374782,0.00361086,0.111189,0.0120929,3.325e-05,0.0145212,0.0144833
8,81920,1,0.00355695,0.00356513,0.170295,0.00491826,3.7281e-05,0.00685076,0.00681711
8,81920,1,0.00374716,0.00321031,0.170661,0.00595883,3.3431e-05,0.00789276,0.00785864
8,81920,1,0.00409273,0.00328595,0.168437,0.00487119,3.3826e-05,0.00681231,0.00677077
8,114688,1,0.00508543,0.00375511,0.26947,0.00711102,3.4648e-05,0.00928668,0.00924417
8,114688,1,0.00583165,0.00433431,0.274557,0.0075563,3.8409e-05,0.0103243,0.0102819
8,114688,1,0.00584893,0.00409489,0.26783,0.00510284,3.6194e-05,0.00758643,0.00754174
8,147456,1,0.00608143,0.00470517,0.331965,0.00566166,6.6032e-05,0.00850849,0.00846733
8,147456,1,0.00750187,0.00753525,0.337792,0.00902136,3.5811e-05,0.0147981,0.0147628
8,147456,1,0.00832964,0.00370059,0.337811,0.00491578,3.4013e-05,0.00685507,0.00682211
8,180224,1,0.00814034,0.0044041,0.405481,0.0048821,3.3805e-05,0.00741651,0.00738155
8,180224,1,0.0108074,0.0043718,0.413704,0.00742025,5.7864e-05,0.00982799,0.00979187
8,180224,1,0.0116724,0.0047082,0.409553,0.00914502,3.87e-05,0.0119295,0.0118938
8,212992,1,0.00909365,0.00403685,0.467043,0.00552959,3.3695e-05,0.00743249,0.00739757
8,212992,1,0.0107747,0.00751359,0.477721,0.00877408,4.0062e-05,0.0141077,0.0140704
8,212992,1,0.0111293,0.00484379,0.470246,0.00783779,6.1461e-05,0.0103925,0.0103547
9,16384,1,0.00142569,0.00297438,0.0381501,0.00508194,3.778e-05,0.00703607,0.00699989
9,16384,1,0.00142631,0.0031226,0.038239,0.00536747,3.9654e-05,0.00744736,0.00740642
9,16384,1,0.00147136,0.00316006,0.0400863,0.00695109,3.8659e-05,0.00909747,0.00905963
9,49152,1,0.00295303,0.00559169,0.107626,0.00854147,6.3653e-05,0.0125545,0.0125086
9,49152,1,0.003206,0.00450149,0.106308,0.00707067,4.1837e-05,0.00999024,0.00995108
9,49152,1,0.00368695,0.0032761,0.104138,0.00501991,3.7614e-05,0.00703479,0.00700034
9,81920,1,0.00405756,0.00342267,0.170973,0.00626815,3.8311e-05,0.00821573,0.00818258
9,81920,1,0.00408286,0.00347412,0.170068,0.00500971,3.7276e-05,0.0069529,0.00691796
9,81920,1,0.00415335,0.00351377,0.169863,0.00492159,3.8501e-05,0.00691094,0.00687658
9,114688,1,0.00486792,0.0035268,0.235958,0.00498594,3.6896e-05,0.00697003,0.00693728
9,114688,1,0.00622259,0.00494756,0.238316,0.00770256,5.1136e-05,0.0109807,0.0109444
9,114688,1,0.007667,0.00363674,0.236108,0.00501582,3.7898e-05,0.00694108,0.00690714
9,147456,1,0.00609084,0.00362002,0.337791,0.00501339,3.8225e-05,0.00694859,0.00691205
9,147456,1,0.00664042,0.00439489,0.343199,0.00698657,7.9151e-05,0.00937415,0.00933176
9,147456,1,0.00697922,0.00391541,0.336844,0.00632545,3.9247e-05,0.00829948,0.00825669
9,180224,1,0.00726733,0.00493751,0.414539,0.00639855,4.011e-05,0.00932201,0.00927965
9,180224,1,0.0089666,0.00497573,0.418293,0.00697156,6.9601e-05,0.00984215,0.00980221
9,180224,1,0.0104752,0.00703193,0.407292,0.00864881,6.0706e-05,0.0136167,0.0135784
9,212992,1,0.00914568,0.00452281,0.475973,0.00724183,6.2846e-05,0.0093097,0.00926293
9,212992,1,0.0122285,0.00506677,0.4612,0.00639899,7.7156e-05,0.00920959,0.00917197
9,212992,1,0.0162291,0.00527415,0.476751,0.0105583,6.7341e-05,0.0130787,0.0130368
10,16384,1,0.00150118,0.00520549,0.0418263,0.00868089,6.6897e-05,0.0127428,0.0127085
10,16384,1,0.00159506,0.00568135,0.0406832,0.00756324,4.6707e-05,0.0120054,0.0119641
10,16384,1,0.00195701,0.00367941,0.040925,0.00771105,7.6077e-05,0.010151,0.0101094
10,49152,1,0.00274238,0.00327026,0.104631,0.00573288,4.1611e-05,0.00772126,0.00768387
10,49152,1,0.00287696,0.00338644,0.105587,0.0065794,4.3202e-05,0.00860697,0.00856701
10,49152,1,0.0030209,0.004283,0.106845,0.00770579,8.2713e-05,0.0106021,0.0105575
10,81920,1,0.00437639,0.00437471,0.171829,0.0068883,4.4293e-05,0.00972746,0.00968715
10,81920,1,0.00451683,0.00447628,0.171244,0.00651787,4.4343e-05,0.00937917,0.00934126
10,81920,1,0.00568578,0.00470589,0.172862,0.00788022,4.656e-05,0.0108411,0.0108005
10,114688,1,0.00579049,0.00631413,0.231384,0.00523186,9.6446e-05,0.00991399,0.00987586
10,114688,1,0.00626403,0.00378456,0.233011,0.00503186,4.3732e-05,0.00702874,0.00699106
10,114688,1,0.00670483,0.00425044,0.23963,0.0067376,5.4648e-05,0.00919519,0.00915602
10,147456,1,0.0069501,0.00389734,0.335272,0.00566661,4.3908e-05,0.00764778,0.0076107
10,147456,1,0.00716285,0.0039684,0.329118,0.00518849,4.2538e-05,0.00717886,0.00714219
10,147456,1,0.00777007,0.00402296,0.342915,0.00551781,4.3608e-05,0.00756097,0.00752365
10,180224,1,0.0101132,0.00483358,0.407811,0.00746985,4.8993e-05,0.0103617,0.0103212
10,180224,1,0.011139,0.00508835,0.412183,0.0103596,7.4946e-05,0.0132578,0.0132144
10,180224,1,0.0131026,0.00499905,0.406898,0.00638406,4.5901e-05,0.00919981,0.0091645
10,212992,1,0.0113259,0.00478522,0.47275,0.00685423,5.0752e-05,0.00929937,0.0092609
10,212992,1,0.0124963,0.00610648,0.46752,0.00668623,8.9512e-05,0.00952542,0.00948086
10,212992,1,0.0164775,0.00550276,0.473495,0.00885302,7.2081e-05,0.011771,0.0117265
11,16384,1,0.00174543,0.00407648,0.0396493,0.00647562,4.7398e-05,0.00933953,0.00930055
11,16384,1,0.00177415,0.00372771,0.0402519,0.00711531,4.8733e-05,0.00964203,0.00960293
11,16384,1,0.00183565,0.00555877,0.0394799,0.00637561,5.0178e-05,0.0107452,0.0106966
11,49152,1,0.00341657,0.00752576,0.111832,0.0100374,0.000146757,0.0159351,0.0158879
11,49152,1,0.00355636,0.00433745,0.107309,0.00698285,8.1184e-05,0.00986157,0.00981572
11,49152,1,0.00383754,0.00475423,0.106505,0.0063636,4.7957e-05,0.00966613,0.00962613
11,81920,1,0.0046604,0.00565836,0.18115,0.012004,8.9822e-05,0.0159994,0.0159556
11,81920,1,0.00470571,0.00382156,0.174107,0.00659754,4.9757e-05,0.00867096,0.00862752
11,81920,1,0.00481418,0.00513297,0.179425,0.0121692,8.1462e-05,0.0156141,0.0155721
11,114688,1,0.006304,0.00476964,0.236658,0.00800638,4.8299e-05,0.0109187,0.0108811
11,114688,1,0.00773595,0.00476361,0.241337,0.00641671,5.5816e-05,0.00932887,0.0092883
11,114688,1,0.00793178,0.00396137,0.241127,0.00948808,4.7151e-05,0.0115595,0.0115185
11,147456,1,0.00928936,0.00503316,0.340349,0.00641611,4.9928e-05,0.00938124,0.00934172
11,147456,1,0.0103795,0.00497795,0.334184,0.00640348,6.2399e-05,0.00930624,0.0092642
11,147456,1,0.0108653,0.00412435,0.313692,0.00588441,4.7454e-05,0.00794633,0.00790483
11,180224,1,0.00987982,0.0051429,0.422535,0.0116327,6.3379e-05,0.0145334,0.0144912
11,180224,1,0.0108881,0.00678424,0.421793,0.00672915,6.6744e-05,0.0104963,0.0104516
11,180224,1,0.0131376,0.00521736,0.42737,0.00792354,5.1375e-05,0.0109022,0.0108614
11,212992,1,0.0113108,0.00539936,0.487875,0.00750899,5.6252e-05,0.0105004,0.0104603
11,212992,1,0.0116689,0.00839025,0.48608,0.00761627,6.4499e-05,0.0136111,0.0135695
11,212992,1,0.012195,0.00586064,0.47353,0.00919908,0.000100305,0.0128284,0.0127877
12,16384,1,0.00173698,0.00418256,0.0395798,0.00648847,5.0411e-05,0.00938053,0.00934097
12,16384,1,0.00199172,0.00568288,0.0418422,0.00862277,5.4579e-05,0.0128431,0.0127964
12,16384,1,0.00206322,0.00640693,0.0400558,0.00675539,5.7099e-05,0.0117872,0.0117418
12,49152,1,0.00343738,0.00557855,0.110951,0.00922898,9.3879e-05,0.0132075,0.0131643
12,49152,1,0.00389185,0.00449166,0.10791,0.00649596,5.8981e-05,0.00943191,0.00939101
12,49152,1,0.00432031,0.0040576,0.107047,0.00679557,5.3178e-05,0.00928383,0.00924258
12,81920,1,0.00510223,0.00427854,0.173824,0.00698924,5.821e-05,0.00951929,0.00947767
12,81920,1,0.00533263,0.00430463,0.174846,0.00769668,8.6286e-05,0.0102217,0.0101761
12,81920,1,0.00538636,0.00731707,0.176366,0.0104859,0.000103718,0.0159011,0.0158537
12,114688,1,0.00688473,0.00562962,0.237234,0.00668238,6.5852e-05,0.0102608,0.010219
12,114688,1,0.00785509,0.00569835,0.243522,0.0107523,0.000102284,0.0145021,0.0144571
12,114688,1,0.0112669,0.00487078,0.238861,0.00813942,6.3108e-05,0.0110097,0.0109661
12,147456,1,0.00720734,0.00608102,0.304189,0.00725999,5.4121e-05,0.0109669,0.0109256
12,147456,1,0.00984622,0.00469501,0.300879,0.00813369,6.2688e-05,0.010599,0.0105556
12,147456,1,0.0111441,0.00624428,0.305852,0.0119904,7.8596e-05,0.0155032,0.0154545
12,180224,1,0.0107841,0.00662204,0.418911,0.0101131,5.5011e-05,0.0144412,0.0143962
12,180224,1,0.0119709,0.00531496,0.399897,0.0064705,6.9483e-05,0.00944726,0.00940504
12,180224,1,0.013577,0.0074804,0.417633,0.00879533,0.000117227,0.0133082,0.0132555
12,212992,1,0.0116627,0.00531519,0.473807,0.00856893,5.9406e-05,0.0114687,0.0114267
12,212992,1,0.0126407,0.00861518,0.464682,0.00893565,5.3243e-05,0.0150165,0.0149743
12,212992,1,0.0151725,0.00650323,0.480504,0.00697473,9.1051e-05,0.00906245,0.00901562
13,16384,1,0.00188177,0.00821903,0.043836,0.0105064,0.000117672,0.0171738,0.0171302
13,16384,1,0.00194851,0.00433168,0.0404094,0.00670695,5.6658e-05,0.00964572,0.00960107
13,16384,1,0.00206076,0.00426645,0.0402847,0.0065674,6.0883e-05,0.0094394,0.00939723
13,49152,1,0.00327219,0.00381319,0.109506,0.00790946,0.000126426,0.0101333,0.0100834
13,49152,1,0.00353439,0.00468995,0.108719,0.0084652,5.8573e-05,0.0114733,0.0114271
13,49152,1,0.00443216,0.00376104,0.105563,0.00532234,9.2322e-05,0.00742884,0.00738153
13,81920,1,0.00601856,0.00697573,0.179516,0.0109008,0.000105157,0.0160181,0.0159756
13,81920,1,0.00615211,0.00853231,0.177679,0.00934012,5.9873e-05,0.0151411,0.0150969
13,81920,1,0.00637855,0.00477244,0.175229,0.0070215,6.0861e-05,0.00991661,0.00987288
13,114688,1,0.00768392,0.00617354,0.243942,0.010794,0.000109573,0.0148449,0.0147978
13,114688,1,0.00777339,0.00845087,0.245191,0.00914641,5.906e-05,0.0154529,0.015407
13,114688,1,0.00944319,0.00596543,0.247091,0.0131123,0.000141253,0.0171755,0.0171318
13,147456,1,0.009431,0.00966153,0.307472,0.0117725,6.7559e-05,0.0185891,0.018544
13,147456,1,0.00993238,0.0054101,0.304759,0.00877009,0.000107931,0.0120645,0.0120203
13,147456,1,0.0125763,0.00531991,0.305042,0.00976789,9.3233e-05,0.0127695,0.0127251
13,180224,1,0.0124519,0.00512239,0.412054,0.0118377,6.86e-05,0.0147646,0.0147141
13,180224,1,0.0161622,0.00500386,0.408236,0.00746166,8.4105e-05,0.0100054,0.00995748
13,180224,1,0.0161716,0.00505248,0.410301,0.00805055,8.3967e-05,0.0106007,0.0105575
13,212992,1,0.0127513,0.00515019,0.488051,0.00697377,6.6112e-05,0.00953514,0.00949216
13,212992,1,0.0132749,0.00600947,0.470952,0.00608181,5.6722e-05,0.00922779,0.00918186
13,212992,1,0.0155995,0.00925954,0.483321,0.00805153,8.5186e-05,0.0143137,0.0142725
14,16384,1,0.0019952,0.00404119,0.0456769,0.0124436,7.1818e-05,0.0150107,0.0149631
14,16384,1,0.00202781,0.00410708,0.0416092,0.00792784,6.2662e-05,0.0104833,0.0104375
14,16384,1,0.00215179,0.00944246,0.043491,0.00976198,0.000106917,0.0175241,0.017477
14,49152,1,0.00376684,0.00638174,0.117186,0.0163992,0.000110877,0.0209875,0.0209357
14,49152,1,0.00392047,0.00476644,0.113944,0.0132353,6.9882e-05,0.01627,0.0162219
14,49152,1,0.00433914,0.00474333,0.116024,0.0145432,6.5029e-05,0.0174502,0.017398
14,81920,1,0.00561428,0.00499899,0.178394,0.0114798,6.7137e-05,0.0144877,0.0144407
14,81920,1,0.00611086,0.00453674,0.172901,0.00762319,6.9409e-05,0.0101702,0.0101256
14,81920,1,0.0063676,0.00611237,0.177794,0.00892781,0.000112152,0.0131015,0.013058
14,114688,1,0.00756709,0.00512184,0.241429,0.0089427,7.2255e-05,0.0118998,0.0118507
14,114688,1,0.00800088,0.00841846,0.242754,0.00818848,8.6307e-05,0.0143902,0.0143386
14,114688,1,0.00817729,0.00509385,0.238765,0.00679823,7.8816e-05,0.00970945,0.00966035
14,147456,1,0.00983497,0.00735721,0.3063,0.0136132,0.00016163,0.0187748,0.0187256
14,147456,1,0.011719,0.00535448,0.305019,0.00729573,9.0784e-05,0.0102724,0.0102239
14,147456,1,0.0128275,0.00840853,0.305601,0.00779063,0.000105613,0.013758,0.013706
14,180224,1,0.013485,0.00513472,0.353823,0.00776217,7.6497e-05,0.0103384,0.010292
14,180224,1,0.0134865,0.00730611,0.366236,0.00963714,0.000132825,0.0146508,0.0146045
14,180224,1,0.0155775,0.00527107,0.366592,0.0118713,6.5845e-05,0.0145332,0.0144811
14,212992,1,0.0133266,0.00887682,0.469555,0.0104257,7.3309e-05,0.016536,0.016489
14,212992,1,0.0146595,0.00547225,0.492534,0.013677,0.00011396,0.0163547,0.0163004
14,212992,1,0.016473,0.0052387,0.473432,0.0145346,7.3084e-05,0.0170612,0.0170156
15,16384,1,0.0020739,0.00426835,0.044386,0.0106676,0.000101513,0.0133277,0.0132781
15,16384,1,0.00222638,0.00441612,0.0410698,0.0073538,0.000103908,0.0100431,0.00998712
15,16384,1,0.00243644,0.00425172,0.0432508,0.00955505,0.000108978,0.0121436,0.0120909
15,49152,1,0.00431112,0.00481061,0.110975,0.0094071,6.6722e-05,0.0123429,0.0122923
15,49152,1,0.00438862,0.00502575,0.108532,0.00841219,6.9495e-05,0.0113699,0.0113141
15,49152,1,0.0046245,0.00483098,0.11091,0.00955877,7.1681e-05,0.0124892,0.0124404
15,81920,1,0.00627989,0.00462108,0.1749,0.00804073,7.7987e-05,0.0105912,0.0105425
15,81920,1,0.00682921,0.00461429,0.17997,0.012181,8.0671e-05,0.0147273,0.0146729
15,81920,1,0.00855487,0.00580109,0.18092,0.0116282,8.4491e-05,0.0146951,0.0146441
15,114688,1,0.00833742,0.00607058,0.248289,0.0116286,0.000107396,0.0150677,0.0150153
15,114688,1,0.00838788,0.00911844,0.242102,0.00806948,9.3333e-05,0.0145197,0.0144676
15,114688,1,0.00925556,0.0100213,0.240608,0.00833367,7.7601e-05,0.0160701,0.0160206
15,147456,1,0.010718,0.00989844,0.310568,0.0147596,9.4911e-05,0.021877,0.0218209
15,147456,1,0.0116273,0.00566493,0.303171,0.00919069,0.000110885,0.0122518,0.0121993
15,147456,1,0.0129996,0.00666864,0.306012,0.00986562,0.000162322,0.0141051,0.0140545
15,180224,1,0.0152076,0.00785177,0.365246,0.00776011,0.000119187,0.0129306,0.0128775
15,180224,1,0.0153229,0.00660083,0.364355,0.0108316,0.000133222,0.0149242,0.014877
15,180224,1,0.0157659,0.00624929,0.365686,0.00965133,8.2798e-05,0.0126622,0.0126107
15,212992,1,0.0133821,0.00683728,0.492389,0.0124209,0.000127531,0.0155659,0.0155133
15,212992,1,0.0146777,0.0069152,0.482387,0.00934057,0.000151245,0.0123361,0.0122724
15,212992,1,0.0167449,0.00810301,0.476,0.00904698,0.000115546,0.012473,0.0124225
16,16384,1,0.00226262,0.00486759,0.0434777,0.0101954,7.173e-05,0.0133173,0.0132626
16,16384,1,0.0023042,0.00610566,0.0472605,0.0138374,0.000124934,0.018015,0.0179506
16,16384,1,0.00266566,0.00755138,0.0467581,0.0127882,0.000193767,0.0185562,0.0185045
16,49152,1,0.00392465,0.00484254,0.114689,0.0138263,0.000110427,0.0164918,0.0164355
16,49152,1,0.00419311,0.00531294,0.109622,0.00807124,8.1369e-05,0.0111612,0.0111065
16,49152,1,0.00507049,0.00596768,0.116583,0.0147735,0.000145308,0.0185898,0.0185331
16,81920,1,0.00672866,0.0102765,0.181047,0.00979023,0.000148362,0.0177957,0.0177353
16,81920,1,0.00681863,0.00634067,0.177472,0.0113339,0.000133501,0.0154446,0.0153937
16,81920,1,0.00897501,0.0124205,0.17648,0.00885024,7.4804e-05,0.0189179,0.0188605
16,114688,1,0.00779715,0.00669743,0.241386,0.0104936,0.000158974,0.0147441,0.0146869
16,114688,1,0.00844067,0.00809021,0.244302,0.0130392,8.5794e-05,0.0186146,0.0185551
16,114688,1,0.00870288,0.00614808,0.244456,0.0119012,0.000150787,0.0156603,0.0156057
16,147456,1,0.010317,0.00807115,0.306306,0.0109838,0.000154175,0.0166997,0.016645
16,147456,1,0.011021,0.0102137,0.301139,0.0140131,0.00019977,0.0213963,0.0213409
16,147456,1,0.0135166,0.00942673,0.304374,0.0110545,0.000150178,0.0178898,0.0178368
16,180224,1,0.014501,0.00844259,0.37053,0.0142453,0.000100571,0.0193717,0.0193156
16,180224,1,0.0162457,0.00825226,0.366609,0.010237,7.1566e-05,0.0159121,0.0158557
16,180224,1,0.0165191,0.00814613,0.368981,0.0165724,0.000123762,0.0208387,0.0207809
16,212992,1,0.0136401,0.0136415,0.428125,0.0121531,0.000153663,0.0230131,0.0229519
16,212992,1,0.0155395,0.0119458,0.422073,0.00985763,0.000102349,0.018087,0.0180329
16,212992,1,0.0162816,0.00593203,0.422189,0.0109643,8.6691e-05,0.0136294,0.0135749
